"country","UN_region","UN_subregion","year","record","crop_land","grazing_land","forest_land","fishing_ground","built_up_land","carbon","total","GDP","population","country.code"
"Guinea","Africa","Western Africa",2005,"BiocapPerCap",0.378411276,0.898358681,0.796385629,0.363913543,0.039503549,0,2.476572678,606.874,9669000,324
"Guinea","Africa","Western Africa",2005,"BiocapTotGHA",3658866.015,8686247.636,7700268.206,3518687.157,381960.5825,0,23946029.6,606.874,9669000,324
"Guinea","Africa","Western Africa",2005,"EFConsPerCap",0.401627541,0.282664822,0.519231783,0.043759426,0.039503549,0.133310444,1.420097564,606.874,9669000,324
"Guinea","Africa","Western Africa",2005,"EFConsTotGHA",3883344.542,2733091.683,5020462.251,423110.7432,381960.5825,1288981.283,13730951.08,606.874,9669000,324
"Guinea","Africa","Western Africa",2006,"BiocapPerCap",0.38624598,0.87581037,0.775288017,0.354779512,0.041169203,0,2.433293081,609.331,9898000,324
"Guinea","Africa","Western Africa",2006,"BiocapTotGHA",3823178.51,8669033.61,7674033.223,3511713.977,407505.1125,0,24085464.43,609.331,9898000,324
"Guinea","Africa","Western Africa",2006,"EFConsPerCap",0.418383576,0.290656816,0.510218047,0.032999623,0.041169203,0.128665599,1.422092865,609.331,9898000,324
"Guinea","Africa","Western Africa",2006,"EFConsTotGHA",4141286.068,2877008.308,5050291.197,326640.1661,407505.1125,1273570.675,14076301.53,609.331,9898000,324
"Guinea","Africa","Western Africa",2007,"BiocapPerCap",0.388816269,0.852900064,0.750359011,0.345498842,0.041896852,0,2.379471039,635.169,10153000,324
"Guinea","Africa","Western Africa",2007,"BiocapTotGHA",3947457.171,8659067.896,7618019.864,3507676.995,425357.7932,0,24157579.72,635.169,10153000,324
"Guinea","Africa","Western Africa",2007,"EFConsPerCap",0.424921352,0.297423987,0.498516461,0.026110797,0.041896852,0.119303439,1.408172888,635.169,10153000,324
"Guinea","Africa","Western Africa",2007,"EFConsTotGHA",4314014.025,3019597.031,5061188.366,265089.8645,425357.7932,1211228.169,14296475.25,635.169,10153000,324
"Guinea","Africa","Western Africa",2008,"BiocapPerCap",0.396713669,0.832738974,0.725496886,0.337331844,0.043160878,0,2.33544225,646.969,10427000,324
"Guinea","Africa","Western Africa",2008,"BiocapTotGHA",4136692.265,8683302.698,7565046.513,3517494.201,450055.7592,0,24352591.44,646.969,10427000,324
"Guinea","Africa","Western Africa",2008,"EFConsPerCap",0.43616571,0.311595366,0.486324447,0.02887867,0.043160878,0.145412729,1.4515378,646.969,10427000,324
"Guinea","Africa","Western Africa",2008,"EFConsTotGHA",4548074.499,3249129.639,5071099.728,301129.4504,450055.7592,1516276.744,15135765.82,646.969,10427000,324
"Guinea","Africa","Western Africa",2009,"BiocapPerCap",0.376932555,0.814025803,0.699099072,0.329751379,0.042024265,0,2.261833074,622.938,10716000,324
"Guinea","Africa","Western Africa",2009,"BiocapTotGHA",4039133.803,8722937.546,7491405.694,3533549.768,450323.6064,0,24237350.42,622.938,10716000,324
"Guinea","Africa","Western Africa",2009,"EFConsPerCap",0.413611562,0.331629581,0.47424467,0.034105311,0.042024265,0.150482812,1.446098201,622.938,10716000,324
"Guinea","Africa","Western Africa",2009,"EFConsTotGHA",4432178.694,3553676.202,5081910.946,365465.6814,450323.6064,1612543.688,15496098.82,622.938,10716000,324
"Guinea","Africa","Western Africa",2010,"BiocapPerCap",0.389277322,0.789838792,0.677333862,0.319953533,0.043982607,0,2.220386116,635.672,11012000,324
"Guinea","Africa","Western Africa",2010,"BiocapTotGHA",4286877.728,8698021.026,7459071.687,3523456.406,484354.082,0,24451780.93,635.672,11012000,324
"Guinea","Africa","Western Africa",2010,"EFConsPerCap",0.427368134,0.348939198,0.455194597,0.035659983,0.043982607,0.167685411,1.478829931,635.672,11012000,324
"Guinea","Africa","Western Africa",2010,"EFConsTotGHA",4706349.01,3842658.165,5012785.161,392702.0095,484354.082,1846618.888,16285467.31,635.672,11012000,324
"Guinea","Africa","Western Africa",2011,"BiocapPerCap",0.393023805,0.76441001,0.654464031,0.30965266,0.045631482,0,2.167181989,655.923,11316000,324
"Guinea","Africa","Western Africa",2011,"BiocapTotGHA",4447614.745,8650369.74,7406177.018,3504153.483,516384.1227,0,24524699.11,655.923,11316000,324
"Guinea","Africa","Western Africa",2011,"EFConsPerCap",0.41011838,0.362025557,0.45092977,0.036382019,0.045631482,0.176520266,1.481607474,655.923,11316000,324
"Guinea","Africa","Western Africa",2011,"EFConsTotGHA",4641063.793,4096826.157,5102901.825,411713.4887,516384.1227,1997574.01,16766463.4,655.923,11316000,324
"Guinea","Africa","Western Africa",2012,"BiocapPerCap",0.37790312,0.743427705,0.63122062,0.301152998,0.043868628,0,2.097573071,679.556,11629000,324
"Guinea","Africa","Western Africa",2012,"BiocapTotGHA",4394559.724,8645171.955,7340338.226,3502047.928,510139.4885,0,24392257.32,679.556,11629000,324
"Guinea","Africa","Western Africa",2012,"EFConsPerCap",0.416848875,0.370988029,0.441573721,0.056908022,0.043868628,0.168947439,1.499134713,679.556,11629000,324
"Guinea","Africa","Western Africa",2012,"EFConsTotGHA",4847452.119,4314145.516,5134972.398,661771.9911,510139.4885,1964655.943,17433137.46,679.556,11629000,324
"Guinea","Africa","Western Africa",2013,"BiocapPerCap",0.383496599,0.726154433,0.609168053,0.294155818,0.044539092,0,2.057513993,690.667,11949000,324
"Guinea","Africa","Western Africa",2013,"BiocapTotGHA",4582285.882,8676601.612,7278766.429,3514779.677,532184.2544,0,24584617.86,690.667,11949000,324
"Guinea","Africa","Western Africa",2013,"EFConsPerCap",0.429787294,0.384128112,0.430990934,0.05843864,0.044539092,0.163232527,1.511116598,690.667,11949000,324
"Guinea","Africa","Western Africa",2013,"EFConsTotGHA",5135399.522,4589831.641,5149781.457,698265.787,532184.2544,1950416.526,18055879.19,690.667,11949000,324
"Guinea","Africa","Western Africa",2014,"BiocapPerCap",0.361450522,0.708684562,0.587522172,0.287078998,0.04312685,0,1.987863103,699.964,12276000,324
"Guinea","Africa","Western Africa",2014,"BiocapTotGHA",4436985.885,8699457.339,7212128.421,3524038.238,529403.6425,0,24402013.53,699.964,12276000,324
"Guinea","Africa","Western Africa",2014,"EFConsPerCap",0.405745051,0.383709924,0.419634652,0.04342568,0.04312685,0.166816448,1.462458605,699.964,12276000,324
"Guinea","Africa","Western Africa",2014,"EFConsTotGHA",4980723.369,4710231.176,5151225.173,533071.9348,529403.6425,2047755.308,17952410.6,699.964,12276000,324
"Guyana","Latin America and the Caribbean","South America",1961,"BiocapPerCap",0.536774733,1.773289807,91.5526592,7.420475271,0.045600653,0,101.3287997,1706.2,582000,328
"Guyana","Latin America and the Caribbean","South America",1961,"BiocapTotGHA",312421.1429,1032114.954,53286760.13,4318968.879,26541.13016,0,58976806.24,1706.2,582000,328
"Guyana","Latin America and the Caribbean","South America",1961,"EFConsPerCap",0.384958907,0.23370945,0.781686547,0.007083618,0.045600653,0.689525689,2.142564864,1706.2,582000,328
"Guyana","Latin America and the Caribbean","South America",1961,"EFConsTotGHA",224059.1712,136026.8453,454968.145,4122.906261,26541.13016,401327.3928,1247045.591,1706.2,582000,328
"Guyana","Latin America and the Caribbean","South America",1962,"BiocapPerCap",0.549300704,1.714568129,88.76881558,7.174749639,0.048150021,0,98.25558407,1676.66,601000,328
"Guyana","Latin America and the Caribbean","South America",1962,"BiocapTotGHA",329887.4931,1029699.357,53310912.98,4308860.619,28916.92918,0,59008277.38,1676.66,601000,328
"Guyana","Latin America and the Caribbean","South America",1962,"EFConsPerCap",0.408388022,0.320173384,0.752457616,0.007433174,0.048150021,0.643801983,2.1804042,1676.66,601000,328
"Guyana","Latin America and the Caribbean","South America",1962,"EFConsTotGHA",245261.1106,192283.0141,451895.2094,4464.059594,28916.92918,386641.0887,1309461.412,1676.66,601000,328
"Guyana","Latin America and the Caribbean","South America",1963,"BiocapPerCap",0.423776358,1.658166768,86.06351107,6.938733559,0.038280543,0,95.1224683,1432.3,619000,328
"Guyana","Latin America and the Caribbean","South America",1963,"BiocapTotGHA",262269.689,1026217.896,53263590.24,4294292.162,23691.33151,0,58870061.31,1432.3,619000,328
"Guyana","Latin America and the Caribbean","South America",1963,"EFConsPerCap",0.326653997,0.351230601,0.692146459,0.009798019,0.038280543,0.636558145,2.054667764,1432.3,619000,328
"Guyana","Latin America and the Caribbean","South America",1963,"EFConsTotGHA",202161.9203,217372.0612,428360.4621,6063.86689,23691.33151,393957.5758,1271607.218,1432.3,619000,328
"Guyana","Latin America and the Caribbean","South America",1964,"BiocapPerCap",0.548413877,1.610643051,83.76788693,6.739866705,0.050891438,0,92.717702,1556.83,636000,328
"Guyana","Latin America and the Caribbean","South America",1964,"BiocapTotGHA",348669.4859,1024011.442,53257780.88,4285059.076,32355.65728,0,58947876.54,1556.83,636000,328
"Guyana","Latin America and the Caribbean","South America",1964,"EFConsPerCap",0.465094855,0.406995439,0.712440524,0.011521296,0.050891438,0.629297823,2.276241375,1556.83,636000,328
"Guyana","Latin America and the Caribbean","South America",1964,"EFConsTotGHA",295697.0838,258758.7526,452954.0221,7324.986877,32355.65728,400093.7208,1447184.223,1556.83,636000,328
"Guyana","Latin America and the Caribbean","South America",1965,"BiocapPerCap",0.506379586,1.568866337,81.97560377,6.56504865,0.048069912,0,90.66396825,1683.91,650000,328
"Guyana","Latin America and the Caribbean","South America",1965,"BiocapTotGHA",329338.6632,1020357.764,53315213.52,4269769.962,31263.66293,0,58965943.58,1683.91,650000,328
"Guyana","Latin America and the Caribbean","South America",1965,"EFConsPerCap",0.373429435,0.506793564,0.712263008,0.014302603,0.048069912,0.878728634,2.533587156,1683.91,650000,328
"Guyana","Latin America and the Caribbean","South America",1965,"EFConsTotGHA",242870.673,329607.9058,463240.9228,9302.112858,31263.66293,571506.6752,1647791.952,1683.91,650000,328
"Guyana","Latin America and the Caribbean","South America",1966,"BiocapPerCap",0.563419727,1.540030367,80.63864835,6.444382194,0.053721529,0,89.24020217,1738.3,662000,328
"Guyana","Latin America and the Caribbean","South America",1966,"BiocapTotGHA",373170.8978,1020011.347,53409554.84,4268320.356,35581.48592,0,59106638.92,1738.3,662000,328
"Guyana","Latin America and the Caribbean","South America",1966,"EFConsPerCap",0.405895423,0.540826244,0.748253911,0.013897951,0.053721529,0.902053528,2.664648586,1738.3,662000,328
"Guyana","Latin America and the Caribbean","South America",1966,"EFConsTotGHA",268837.5153,358206.5117,495592.4871,9205.056972,35581.48592,597458.8907,1764881.948,1738.3,662000,328
"Guyana","Latin America and the Caribbean","South America",1967,"BiocapPerCap",0.495276167,1.513484328,79.48413628,6.333298135,0.047912339,0,87.87410725,1782.83,672000,328
"Guyana","Latin America and the Caribbean","South America",1967,"BiocapTotGHA",332818.6619,1017040.314,53412228.63,4255887.826,32196.42219,0,59050171.85,1782.83,672000,328
"Guyana","Latin America and the Caribbean","South America",1967,"EFConsPerCap",0.347700861,0.491673064,0.710525245,0.017197239,0.047912339,1.008061818,2.623070565,1782.83,672000,328
"Guyana","Latin America and the Caribbean","South America",1967,"EFConsTotGHA",233650.1186,330397.4269,477463.0337,11556.30414,32196.42219,677403.4516,1762666.757,1782.83,672000,328
"Guyana","Latin America and the Caribbean","South America",1968,"BiocapPerCap",0.439313521,1.492546403,78.33508276,6.245681687,0.042775369,0,86.55539974,1774.13,680000,328
"Guyana","Latin America and the Caribbean","South America",1968,"BiocapTotGHA",298763.0645,1015033.037,53273182.53,4247488.211,29090.15964,0,58863557,1774.13,680000,328
"Guyana","Latin America and the Caribbean","South America",1968,"EFConsPerCap",0.309682769,0.503972741,0.707885676,0.021922767,0.042775369,1.082747692,2.668987015,1774.13,680000,328
"Guyana","Latin America and the Caribbean","South America",1968,"EFConsTotGHA",210605.3394,342735.7304,481410.3912,14908.97222,29090.15964,736342.0503,1815092.643,1774.13,680000,328
"Guyana","Latin America and the Caribbean","South America",1969,"BiocapPerCap",0.49177397,1.465784993,77.34483698,6.133696393,0.048417758,0,85.48451009,1872.03,688000,328
"Guyana","Latin America and the Caribbean","South America",1969,"BiocapTotGHA",338172.3142,1007958.806,53186797.45,4217885.517,33294.85987,0,58784108.95,1872.03,688000,328
"Guyana","Latin America and the Caribbean","South America",1969,"EFConsPerCap",0.399583149,0.441912315,0.700207322,0.021255093,0.048417758,1.05681063,2.668186267,1872.03,688000,328
"Guyana","Latin America and the Caribbean","South America",1969,"EFConsTotGHA",274776.557,303884.5474,481503.1807,14616.23493,33294.85987,726724.3053,1834799.685,1872.03,688000,328
"Guyana","Latin America and the Caribbean","South America",1970,"BiocapPerCap",0.477650565,1.452136444,76.39882543,6.076582929,0.046928399,0,84.45212377,1926.25,696000,328
"Guyana","Latin America and the Caribbean","South America",1970,"BiocapTotGHA",332235.0923,1010049.439,53140041.44,4226633.942,32641.56274,0,58741601.48,1926.25,696000,328
"Guyana","Latin America and the Caribbean","South America",1970,"EFConsPerCap",0.409082483,0.409296688,0.718393701,0.021738652,0.046928399,1.201979965,2.807419887,1926.25,696000,328
"Guyana","Latin America and the Caribbean","South America",1970,"EFConsTotGHA",284541.8102,284690.8032,499686.6222,15120.55774,32641.56274,836050.3553,1952731.711,1926.25,696000,328
"Guyana","Latin America and the Caribbean","South America",1971,"BiocapPerCap",0.502484545,1.432888108,75.49893918,5.996036707,0.049953852,0,83.48030239,1961.86,704000,328
"Guyana","Latin America and the Caribbean","South America",1971,"BiocapTotGHA",353654.1371,1008482.375,53136981.93,4220076.436,35158.06901,0,58754352.94,1961.86,704000,328
"Guyana","Latin America and the Caribbean","South America",1971,"EFConsPerCap",0.384428159,0.396835315,0.683040316,0.017471015,0.049953852,1.227198471,2.758927128,1961.86,704000,328
"Guyana","Latin America and the Caribbean","South America",1971,"EFConsTotGHA",270564.7574,279297.0497,480731.2702,12296.29186,35158.06901,863715.751,1941763.189,1961.86,704000,328
"Guyana","Latin America and the Caribbean","South America",1972,"BiocapPerCap",0.434803964,1.420895279,74.63082446,5.945851737,0.043390073,0,82.47576551,1875.06,712000,328
"Guyana","Latin America and the Caribbean","South America",1972,"BiocapTotGHA",309662.1604,1011944.55,53151176.73,4234564.187,30901.88894,0,58738249.52,1875.06,712000,328
"Guyana","Latin America and the Caribbean","South America",1972,"EFConsPerCap",0.34000073,0.44059035,0.675995447,0.021514523,0.043390073,1.188747756,2.71023888,1875.06,712000,328
"Guyana","Latin America and the Caribbean","South America",1972,"EFConsTotGHA",242144.436,313783.1548,481435.8376,15322.38517,30901.88894,846611.8731,1930199.576,1875.06,712000,328
"Guyana","Latin America and the Caribbean","South America",1973,"BiocapPerCap",0.424597994,1.395091374,73.83901253,5.837873202,0.042663424,0,81.53923852,1877.68,721000,328
"Guyana","Latin America and the Caribbean","South America",1973,"BiocapTotGHA",306100.7638,1005747.887,53231947.54,4208633.748,30756.87349,0,58783186.82,1877.68,721000,328
"Guyana","Latin America and the Caribbean","South America",1973,"EFConsPerCap",0.407700424,0.461383097,0.663375475,0.023789093,0.042663424,1.323004311,2.921915824,1877.68,721000,328
"Guyana","Latin America and the Caribbean","South America",1973,"EFConsTotGHA",293918.9844,332619.8436,478239.9883,17150.00935,30756.87349,953778.9534,2106464.652,1877.68,721000,328
"Guyana","Latin America and the Caribbean","South America",1974,"BiocapPerCap",0.531732994,1.382010203,72.80191282,5.783133978,0.054118148,0,80.55290815,2000.57,730000,328
"Guyana","Latin America and the Caribbean","South America",1974,"BiocapTotGHA",388285.7835,1009181.15,53161921.65,4223000.516,39518.53207,0,58821907.63,2000.57,730000,328
"Guyana","Latin America and the Caribbean","South America",1974,"EFConsPerCap",0.496885513,0.41130841,0.702364723,0.031913985,0.054118148,1.13009887,2.826689649,2000.57,730000,328
"Guyana","Latin America and the Caribbean","South America",1974,"EFConsTotGHA",362839.2123,300348.5018,512885.6775,23304.4535,39518.53207,825228.6961,2064125.073,2000.57,730000,328
"Guyana","Latin America and the Caribbean","South America",1975,"BiocapPerCap",0.513873354,1.362735942,71.85718717,5.695340341,0.052732627,0,79.48186944,2147.02,740000,328
"Guyana","Latin America and the Caribbean","South America",1975,"BiocapTotGHA",380352.0951,1008652.163,53186318.1,4215502.93,39030.94969,0,58829856.23,2147.02,740000,328
"Guyana","Latin America and the Caribbean","South America",1975,"EFConsPerCap",0.454324769,0.417526526,0.592802355,0.026329488,0.052732627,1.206364268,2.750080032,2147.02,740000,328
"Guyana","Latin America and the Caribbean","South America",1975,"EFConsTotGHA",336276.1977,309039.3531,438772.7358,19488.2179,39030.94969,892911.0116,2035518.466,2147.02,740000,328
"Guyana","Latin America and the Caribbean","South America",1976,"BiocapPerCap",0.421903579,1.409839753,69.02629751,5.606010575,0.040806658,0,76.50485807,2156.14,751000,328
"Guyana","Latin America and the Caribbean","South America",1976,"BiocapTotGHA",316852.9613,1058800.927,51839301.34,4210158.765,30646.12622,0,57455760.12,2156.14,751000,328
"Guyana","Latin America and the Caribbean","South America",1976,"EFConsPerCap",0.328085772,0.429326093,0.578980557,0.026252999,0.040806658,0.985075911,2.38852799,2156.14,751000,328
"Guyana","Latin America and the Caribbean","South America",1976,"EFConsTotGHA",246395.0383,322427.3288,434819.0273,19716.21186,30646.12622,739799.8854,1793803.618,2156.14,751000,328
"Guyana","Latin America and the Caribbean","South America",1977,"BiocapPerCap",0.541410067,1.468169279,66.27081694,5.547372303,0.049634792,0,73.87740338,2076.33,762000,328
"Guyana","Latin America and the Caribbean","South America",1977,"BiocapTotGHA",412795.4026,1119398.337,50527853.51,4229566.316,37843.79912,0,56327457.36,2076.33,762000,328
"Guyana","Latin America and the Caribbean","South America",1977,"EFConsPerCap",0.495853815,0.363084174,0.533459349,0.04533546,0.049634792,1.026276609,2.513644198,2076.33,762000,328
"Guyana","Latin America and the Caribbean","South America",1977,"EFConsTotGHA",378061.266,276831.7154,406733.4171,34565.79497,37843.79912,782479.4765,1916515.469,2076.33,762000,328
"Guyana","Latin America and the Caribbean","South America",1978,"BiocapPerCap",0.542418605,1.522026375,63.52536545,5.478197036,0.047292149,0,71.11529962,2018.44,773000,328
"Guyana","Latin America and the Caribbean","South America",1978,"BiocapTotGHA",419412.7055,1176871.872,49119527.1,4235889.803,36567.56627,0,54988269.05,2018.44,773000,328
"Guyana","Latin America and the Caribbean","South America",1978,"EFConsPerCap",0.440617243,0.308110186,0.542768431,0.049360009,0.047292149,0.97700994,2.365157958,2018.44,773000,328
"Guyana","Latin America and the Caribbean","South America",1978,"EFConsTotGHA",340697.1441,238239.1113,419683.2004,38166.49088,36567.56627,755450.4551,1828803.968,2018.44,773000,328
"Guyana","Latin America and the Caribbean","South America",1979,"BiocapPerCap",0.465051043,1.586138572,61.15244415,5.428186434,0.038588337,0,68.67040853,1965.74,782000,328
"Guyana","Latin America and the Caribbean","South America",1979,"BiocapTotGHA",363519.7047,1239848.044,47801459.2,4243088.498,30163.61561,0,53678079.06,1965.74,782000,328
"Guyana","Latin America and the Caribbean","South America",1979,"EFConsPerCap",0.412220327,0.180453113,0.560915277,0.051516391,0.038588337,0.725535744,1.96922919,1965.74,782000,328
"Guyana","Latin America and the Caribbean","South America",1979,"EFConsTotGHA",322223.1496,141056.0486,438454.5718,40269.17833,30163.61561,567134.6051,1539301.169,1965.74,782000,328
"Guyana","Latin America and the Caribbean","South America",1980,"BiocapPerCap",0.482387373,1.576092691,60.47013997,5.393806768,0.04027964,0,67.96270645,1989.83,787000,328
"Guyana","Latin America and the Caribbean","South America",1980,"BiocapTotGHA",379452.6679,1239776.598,47566659.51,4242843.991,31684.52914,0,53460417.3,1989.83,787000,328
"Guyana","Latin America and the Caribbean","South America",1980,"EFConsPerCap",0.427049738,0.199906093,0.583735173,0.047979409,0.04027964,0.869468107,2.16841816,1989.83,787000,328
"Guyana","Latin America and the Caribbean","South America",1980,"EFConsTotGHA",335923.3088,157248.9344,459174.2675,37741.2752,31684.52914,683935.7975,1705708.113,1989.83,787000,328
"Guyana","Latin America and the Caribbean","South America",1981,"BiocapPerCap",0.486834087,1.576883857,60.40852151,5.396514348,0.040708476,0,67.90946228,2015.53,788000,328
"Guyana","Latin America and the Caribbean","South America",1981,"BiocapTotGHA",383492.8549,1242155.61,47585485.49,4250985.602,32067.20784,0,53494186.76,2015.53,788000,328
"Guyana","Latin America and the Caribbean","South America",1981,"EFConsPerCap",0.425038103,0.182275111,0.572630447,0.056163707,0.040708476,0.885129299,2.161945143,2015.53,788000,328
"Guyana","Latin America and the Caribbean","South America",1981,"EFConsTotGHA",334814.4265,143583.2133,451077.0528,44241.726,32067.20784,697241.1565,1703024.783,2015.53,788000,328
"Guyana","Latin America and the Caribbean","South America",1982,"BiocapPerCap",0.511931617,1.572835452,60.64557621,5.382659634,0.042684237,0,68.15568715,1750.76,785000,328
"Guyana","Latin America and the Caribbean","South America",1982,"BiocapTotGHA",402104.8816,1235408.777,47635038.37,4227896.151,33527.01688,0,53533975.2,1750.76,785000,328
"Guyana","Latin America and the Caribbean","South America",1982,"EFConsPerCap",0.445461052,0.153672664,0.58767462,0.052507257,0.042684237,0.679539972,1.961539801,1750.76,785000,328
"Guyana","Latin America and the Caribbean","South America",1982,"EFConsTotGHA",349894.5121,120704.6529,461598.4349,41242.66507,33527.01688,533755.546,1540722.828,1750.76,785000,328
"Guyana","Latin America and the Caribbean","South America",1983,"BiocapPerCap",0.439480453,1.592116016,61.05436635,5.404344923,0.036405408,0,68.52671315,1636.66,780000,328
"Guyana","Latin America and the Caribbean","South America",1983,"BiocapTotGHA",342956.0448,1242434.806,47644812.97,4217372.458,28409.57898,0,53475985.86,1636.66,780000,328
"Guyana","Latin America and the Caribbean","South America",1983,"EFConsPerCap",0.3650173,0.133105135,0.601741657,0.059465118,0.036405408,0.579172875,1.774907493,1636.66,780000,328
"Guyana","Latin America and the Caribbean","South America",1983,"EFConsTotGHA",284847.4567,103870.8556,469579.3346,46404.61599,28409.57898,451967.4015,1385079.243,1636.66,780000,328
"Guyana","Latin America and the Caribbean","South America",1984,"BiocapPerCap",0.499182194,1.596272014,61.5743274,5.418452216,0.040729759,0,69.12896359,1561.83,773000,328
"Guyana","Latin America and the Caribbean","South America",1984,"BiocapTotGHA",386018.5898,1234400.344,47615550.65,4190099.946,31496.40455,0,53457565.93,1561.83,773000,328
"Guyana","Latin America and the Caribbean","South America",1984,"EFConsPerCap",0.408455946,0.066491483,0.609462041,0.064942765,0.040729759,0.633926082,1.824008074,1561.83,773000,328
"Guyana","Latin America and the Caribbean","South America",1984,"EFConsTotGHA",315859.8004,51417.99672,471298.216,50220.36982,31496.40455,490216.308,1410509.096,1561.83,773000,328
"Guyana","Latin America and the Caribbean","South America",1985,"BiocapPerCap",0.482082678,1.605053445,62.14512075,5.44826027,0.038914429,0,69.71943157,1609.24,765000,328
"Guyana","Latin America and the Caribbean","South America",1985,"BiocapTotGHA",368813.993,1227934.951,47543691.46,4168153.544,29771.2127,0,53338365.16,1609.24,765000,328
"Guyana","Latin America and the Caribbean","South America",1985,"EFConsPerCap",0.407230057,0.042026134,0.647390663,0.065798745,0.038914429,0.635729913,1.837089941,1609.24,765000,328
"Guyana","Latin America and the Caribbean","South America",1985,"EFConsTotGHA",311548.5163,32151.80121,495281.7144,50338.87089,29771.2127,486360.7387,1405452.854,1609.24,765000,328
"Guyana","Latin America and the Caribbean","South America",1986,"BiocapPerCap",0.516335046,1.613878176,62.74843971,5.478215303,0.041000202,0,70.39786844,1607.22,756000,328
"Guyana","Latin America and the Caribbean","South America",1986,"BiocapTotGHA",390141.7397,1219443.158,47412596.96,4139328.65,30979.67168,0,53192490.18,1607.22,756000,328
"Guyana","Latin America and the Caribbean","South America",1986,"EFConsPerCap",0.45960665,0.040199022,0.643054507,0.064515622,0.041000202,0.45900754,1.707383543,1607.22,756000,328
"Guyana","Latin America and the Caribbean","South America",1986,"EFConsTotGHA",347277.8755,30374.30127,485890.7138,48747.87664,30979.67168,346825.1896,1290095.628,1607.22,756000,328
"Guyana","Latin America and the Caribbean","South America",1987,"BiocapPerCap",0.481482906,1.634653899,63.6247639,5.548737285,0.037703963,0,71.32734195,1636.56,745000,328
"Guyana","Latin America and the Caribbean","South America",1987,"BiocapTotGHA",358776.4995,1218060.697,47409928.35,4134635.966,28095.06964,0,53149496.59,1636.56,745000,328
"Guyana","Latin America and the Caribbean","South America",1987,"EFConsPerCap",0.430284861,0.059132718,0.658332081,0.063078625,0.037703963,0.56985104,1.818383287,1636.56,745000,328
"Guyana","Latin America and the Caribbean","South America",1987,"EFConsTotGHA",320626.3281,44062.68475,490555.4834,47002.97327,28095.06964,424623.9252,1354966.464,1636.56,745000,328
"Guyana","Latin America and the Caribbean","South America",1988,"BiocapPerCap",0.434980418,1.65426887,64.51751247,5.615319158,0.033592666,0,72.25567359,1590.33,735000,328
"Guyana","Latin America and the Caribbean","South America",1988,"BiocapTotGHA",319654.934,1215675.888,47412114.03,4126540.873,24686.31023,0,53098672.03,1590.33,735000,328
"Guyana","Latin America and the Caribbean","South America",1988,"EFConsPerCap",0.43655731,0.084028612,0.687775836,0.059789016,0.033592666,0.609392851,1.911136291,1590.33,735000,328
"Guyana","Latin America and the Caribbean","South America",1988,"EFConsTotGHA",320813.7479,61750.2747,505427.2104,43937.27416,24686.31023,447825.7488,1404440.566,1590.33,735000,328
"Guyana","Latin America and the Caribbean","South America",1989,"BiocapPerCap",0.438695944,1.672086684,65.25639536,5.675800689,0.033348146,0,73.07632683,1521.97,726000,328
"Guyana","Latin America and the Caribbean","South America",1989,"BiocapTotGHA",318597.226,1214331.216,47391608.77,4121976.462,24218.65758,0,53070732.33,1521.97,726000,328
"Guyana","Latin America and the Caribbean","South America",1989,"EFConsPerCap",0.429924626,0.099790383,0.688176487,0.056184573,0.033348146,0.496143126,1.803567341,1521.97,726000,328
"Guyana","Latin America and the Caribbean","South America",1989,"EFConsTotGHA",312227.1701,72471.46856,499779.2272,40803.31538,24218.65758,360317.4953,1309817.334,1521.97,726000,328
"Guyana","Latin America and the Caribbean","South America",1990,"BiocapPerCap",0.382020438,1.689110391,65.52574182,5.73358667,0.028801754,0,73.35926107,1480.41,720000,328
"Guyana","Latin America and the Caribbean","South America",1990,"BiocapTotGHA",275162.4386,1216635.781,47197011.22,4129799.173,20745.38458,0,52839353.99,1480.41,720000,328
"Guyana","Latin America and the Caribbean","South America",1990,"EFConsPerCap",0.376786143,0.123464509,0.643027466,0.061846204,0.028801754,0.461810571,1.695736647,1480.41,720000,328
"Guyana","Latin America and the Caribbean","South America",1990,"EFConsTotGHA",271392.2699,88929.26142,463161.0982,44546.70661,20745.38458,332633.8332,1221408.554,1480.41,720000,328
"Guyana","Latin America and the Caribbean","South America",1991,"BiocapPerCap",0.484138188,1.693102004,65.82432623,5.747135968,0.036215555,0,73.78491794,1566.94,718000,328
"Guyana","Latin America and the Caribbean","South America",1991,"BiocapTotGHA",347370.1248,1214804.098,47229086.65,4123581.632,25984.73379,0,52940827.24,1566.94,718000,328
"Guyana","Latin America and the Caribbean","South America",1991,"EFConsPerCap",0.48777014,0.117403882,0.628888793,0.063179621,0.036215555,0.443239754,1.776697744,1566.94,718000,328
"Guyana","Latin America and the Caribbean","South America",1991,"EFConsTotGHA",349976.0578,84237.52147,451228.9756,45331.50508,25984.73379,318025.416,1274784.21,1566.94,718000,328
"Guyana","Latin America and the Caribbean","South America",1992,"BiocapPerCap",0.52855776,1.708419735,66.66572716,5.79913111,0.039544825,0,74.74138059,1680.97,718000,328
"Guyana","Latin America and the Caribbean","South America",1992,"BiocapTotGHA",379304.1331,1225997.83,47840723.9,4161578.102,28378.19598,0,53635982.16,1680.97,718000,328
"Guyana","Latin America and the Caribbean","South America",1992,"EFConsPerCap",0.440640101,0.165265867,0.648138531,0.068932832,0.039544825,0.496919568,1.859441725,1680.97,718000,328
